	SK_ID_CURR	TARGET
182	101294	0.07189852345224419
183	101296	0.059982649069423036
184	101297	0.0753807302150333
185	101299	0.062093807729455316
186	101301	0.07661425414299164
187	101305	0.06935130946329877
188	101308	0.05916522471993565
189	101318	0.052967869287852305
190	101327	0.10076540490748169
191	101329	0.10457565361478847
192	101332	0.05571648945691224
193	101337	0.0842598618240365
194	101343	0.061732855637850026
195	101345	0.06764316846405975
196	101346	0.086773454001274
197	101353	0.04718528820112918
198	101354	0.10279461437929294
199	101355	0.09181167444887632
200	101356	0.052625836170123765
201	101362	0.10280055777654899
202	101363	0.12784001769068065
203	101365	0.06980877209861462
204	101366	0.09305758726926033
205	101367	0.11994328965746757
206	101368	0.05144044601876236
207	101374	0.10724321124638939
208	101380	0.06454464230849416
209	101383	0.05572806233081539
210	101398	0.05004781741188091
211	101399	0.11952890499970788
212	101401	0.10510150109464468
213	101412	0.09452674230824541
214	101426	0.10513458812149781
215	101427	0.12898600627418294
216	101428	0.09330803949043953
217	101429	0.08353426169911227
218	101434	0.0736547129847937
219	101440	0.08880706226756833
220	101448	0.09214115311689207
221	101449	0.07894700967620019
222	101465	0.07329658496279438
223	101467	0.07439376286924046
224	101472	0.12970686185938224
225	101478	0.07447545198918964
226	101497	0.07632620165627294
227	101504	0.06717636142745684
228	101547	0.07557330788783241
229	101548	0.09412221317784875
230	101555	0.07443059879605113
231	101570	0.08643014154335092
232	101572	0.06898631358305511
233	101578	0.07599059487587928
234	101580	0.10020828086547617
235	101588	0.08995178701740503
236	101602	0.07746081594475808
237	101610	0.0912030430183887
238	101614	0.10758753789389426
239	101616	0.09132614442636207
240	101643	0.09400331416540582
241	101644	0.0889291221290069
242	101649	0.08232851113582097
243	101650	0.09104844743942622
244	101665	0.053458613794551635
245	101667	0.10687217245281413
246	101669	0.05386636922300806
247	101674	0.09975853809556876
248	101675	0.07707462162674228
249	101678	0.0938518989783532
250	101682	0.08185732160042751
251	101686	0.08733105956327773
252	101697	0.13140453978722452
253	101700	0.0901836336105777
254	101711	0.05992632339629927
255	101714	0.0468623231523629
256	101715	0.10444701973448807
257	101728	0.0818008658326687
258	101732	0.06902647867934707
259	101757	0.07501681206794454
260	101758	0.09903552739897765
261	101759	0.09319543762666371
262	101762	0.047244870312211994
263	101764	0.07460088398189474
264	101780	0.10758159806776074
265	101784	0.08899952265436877
266	101789	0.06361566100812716
267	101816	0.07138142864854298
268	101819	0.06592570519631347
269	101827	0.048100136917211336
270	101863	0.09283354020696637
271	101867	0.10732805783561529
272	101870	0.060808194841160734
273	101873	0.10060307874388699
274	101878	0.07807142812160596
275	101879	0.05266942685165332
276	101880	0.06542508906384574
277	101887	0.0979613861502072
278	101897	0.056695388840975414
279	101901	0.06689802515576045
280	101903	0.13904627440606604
281	101920	0.07843574728973521
282	101921	0.07955282444588915
283	101922	0.0688732430122535
284	101961	0.11971161976824367
285	101962	0.07621369607025881
286	101971	0.07936738297576022
287	101976	0.10971090871608696
288	102002	0.09625357381466064
289	102005	0.06687052066395527
290	102007	0.12374252094898505
291	102017	0.0634539312769397
292	102019	0.11348680084322578
293	102029	0.05728444968202938
294	102051	0.08889831391016664
295	102052	0.06190495828380413
296	102054	0.07324607895952429
297	102062	0.10823437602997303
298	102067	0.08618200106660923
299	102068	0.0835016969201145
300	102070	0.0695191171764282
301	102090	0.06930709982355646
302	102092	0.1204662384728761
303	102099	0.11941963074423553
304	102100	0.049425783754252745
305	102112	0.0952202729617782
306	102113	0.08602548801476498
307	102122	0.09405018339991962
308	102123	0.067955567693989
309	102125	0.06499922692311938
310	102126	0.0866691378978058
311	102146	0.08707239571415257
312	102147	0.09121052833607156
313	102151	0.08803612798678612
314	102158	0.07343467068493022
315	102159	0.06906541128022436
316	102162	0.06653109098724334
317	102165	0.07213068805784041
318	102166	0.09493947238452288
319	102174	0.07193533926863414
320	102193	0.11553903616332775
321	102198	0.07118607712287142
322	102205	0.08771429196573421
323	102206	0.08129567433070688
324	102218	0.08210572265678216
325	102221	0.08408672112572765
326	102230	0.07914854787063443
327	102238	0.08690354183920851
328	102248	0.05145926207093046
329	102252	0.09685829804430396
330	102259	0.06378616718878138
331	102262	0.08978247292581192
332	102273	0.05793425060831807
333	102286	0.06978400096436856
334	102293	0.08058632511968666
335	102294	0.06097162493272792
336	102296	0.07705798873816282
337	102298	0.09632495378524078
338	102303	0.06541146725072335
339	102309	0.09156848359347436
340	102315	0.06176322880547676
341	102340	0.06499414870196578
342	102342	0.06648924003988022
343	102344	0.07035492468770856
344	102346	0.11256567169451277
345	102347	0.05676491767944594
346	102374	0.09497903141284403
347	102380	0.09583421478587957
348	102387	0.08536228229761943
349	102393	0.07180379273814953
350	102403	0.0788272693476799
351	102413	0.09011835811863997
352	102414	0.05355104550514405
353	102415	0.07567429975127042
354	102416	0.08011152597058015
355	102439	0.0862083479854495
356	102441	0.07068003338058935
357	102443	0.07130269030266458
358	102444	0.07114933029853983
359	102445	0.12598869427382234
360	102448	0.06383132244136384
361	102449	0.0833073172324967
362	102450	0.12711566931273477
363	102456	0.07511985487690694
364	102458	0.08659977702653872
365	102459	0.07285085959815928
366	102465	0.05550420118736488
367	102470	0.11230102307630825
368	102471	0.06662190265892827
369	102475	0.11446013244769832
370	102476	0.10346329172530125
371	102506	0.07517758141667295
372	102509	0.062374568722244554
373	102519	0.07338994055461645
374	102522	0.06798198368383102
375	102545	0.07237913821048687
376	102549	0.10151807644878112
377	102562	0.059244828817594554
378	102563	0.07364200402750258
379	102568	0.10554931923573735
380	102582	0.09781106060541239
381	102592	0.057843394646659246
382	102597	0.08419827841889758
383	102605	0.09640195473655286
384	102614	0.0879962586591861
385	102617	0.08568655204886055
386	102634	0.06779971905911021
387	102652	0.07039931330624428
388	102655	0.047648126304518174
389	102671	0.056927548326485757
390	102694	0.0703415225839154
391	102701	0.10410833836385597
392	102703	0.05578090338207247
393	102704	0.061773573647989966
394	102713	0.04364593919469773
395	102720	0.09791225904587503
396	102731	0.061585020855026006
397	102733	0.07493126905145144
398	102749	0.10861645178659561
399	102755	0.06418666739091285
400	102763	0.06923430459196897
401	102770	0.10546563438569743
402	102772	0.09268614665425677
403	102799	0.09008904886412648
404	102838	0.07660333150506299
405	102854	0.06468857108393046
406	102862	0.11153859701267428
407	102863	0.08378269656716957
408	102867	0.06969519865565911
409	102868	0.06638823442552058
410	102878	0.07542503405761221
411	102887	0.08749640364040236
412	102898	0.10924329791217745
413	102904	0.07948698062445747
414	102912	0.10904499168306708
415	102919	0.061118823509915834
416	102927	0.07634503090546754
417	102932	0.08474806635335759
418	102933	0.12625481615011255
419	102935	0.05536187995317294
420	102958	0.09207741442061379
421	102969	0.09155575519612252
422	102971	0.06899176255847465
423	102975	0.063787338400073
424	102979	0.08519202045195334
425	102982	0.05714248777703039
426	102987	0.09405608991111729
427	102989	0.08022550285592306
428	102995	0.07529632605988011
429	102996	0.07237115188320868
430	103000	0.05597686095931191
431	103001	0.09471361185940004
432	103004	0.07155916603066281
433	103010	0.07627369899677162
434	103025	0.09626984584735912
435	103029	0.0898859919094978
436	103046	0.09173344353965655
437	103056	0.06426538809141673
438	103062	0.08145137192445179
439	103078	0.09900624528590722
440	103083	0.05310850543162589
441	103092	0.0872435339389825
442	103096	0.08067942250690313
443	103097	0.0921924713882776
444	103102	0.12141879981117974
445	103112	0.08112189518143817
446	103132	0.0547699483496887
447	103144	0.08927695956370799
448	103145	0.07117368447639491
449	103146	0.06949356579491982
450	103147	0.09837080429256018
451	103158	0.0696854621401359
452	103171	0.10805184303419305
453	103173	0.06512132674639183
454	103184	0.08237532122522906
455	103195	0.09204304222535475
456	103196	0.06202117611050655
457	103206	0.07135220405738202
458	103230	0.08287340154376586
459	103231	0.10212877281798274
460	103232	0.08867392466019877
461	103239	0.09559038016601647
462	103240	0.08475740428091508
463	103243	0.07426599381213457
464	103252	0.09069053630627846
465	103258	0.08192075605487507
466	103259	0.08348862533037096
467	103279	0.06951120743903304
468	103280	0.053238046175559744
469	103286	0.07809644034104501
470	103287	0.1141063274641192
471	103290	0.08116650998047345
472	103298	0.09754618544381921
473	103315	0.042853937295044706
474	103319	0.06078881051657022
475	103334	0.11388341177664665
476	103336	0.08712507663691604
477	103345	0.08627888153641441
478	103368	0.07793414295594085
479	103371	0.10549435359420446
480	103377	0.07379493701706463
481	103398	0.06575531247142964
482	103404	0.058303711107892224
483	103408	0.09187013994697742
484	103410	0.0690310514895114
485	103418	0.061349610678778935
486	103420	0.11244821940281344
487	103432	0.09381001635850242
488	103433	0.0676190114834111
489	103436	0.05626942866938623
490	103440	0.08694358969134035
491	103453	0.0785482596687233
492	103459	0.09347400505008913
493	103460	0.06894936128774307
494	103461	0.05973676504194257
495	103462	0.09649851457655162
496	103473	0.08648603322997532
497	103474	0.057587121687892005
498	103475	0.09451431423407139
499	103478	0.1020087529608304
500	103480	0.08854539160463694
501	103484	0.05939191120206902
502	103494	0.07682458055722546
503	103513	0.10532870179333499
504	103515	0.08091850491282915
505	103516	0.1266819407399719
506	103525	0.09999087954571002
507	103541	0.11373152571850013
508	103544	0.06766094216331124
509	103562	0.1143371260807451
510	103570	0.1542308633853141
511	103572	0.1213237583144619
512	103574	0.06901957238608973
513	103575	0.08884966644891051
514	103591	0.09752003551575476
515	103594	0.0627263169278936
516	103609	0.06257465984754787
517	103613	0.0611677900726157
518	103614	0.05964467441449405
519	103615	0.05334455021790761
520	103624	0.0904581835152415
521	103625	0.13807647083009617
522	103628	0.11206099444249981
523	103629	0.06339286540201247
524	103647	0.07730213940757237
525	103648	0.09569286726102715
526	103651	0.07392958323569135
527	103658	0.055659799593515843
528	103668	0.08011078528607592
529	103669	0.07615230390460705
530	103676	0.08550974237550549
531	103682	0.07024324984852029
532	103683	0.05013089806541395
533	103689	0.06160135958422794
534	103725	0.05387205336966099
535	103733	0.0812450734641145
536	103744	0.04942163477734696
537	103762	0.09730060405790879
538	103771	0.09713888265273278
539	103773	0.056012072835579574
540	103783	0.10090591428872382
541	103784	0.08549946441198948
542	103808	0.05195242951894587
543	103812	0.059463545005806785
544	103813	0.08422549076669546
545	103814	0.06875469048722038
546	103818	0.12181861299715327
547	103824	0.08547883674856896
548	103828	0.051391208698979465
549	103830	0.07191045168528602
550	103840	0.06467933631186261
551	103842	0.09475258691395215
552	103847	0.10486627295572865
553	103848	0.09836388673950701
554	103851	0.0549207107384464
555	103854	0.12004319459834942
556	103857	0.15045149251128184
557	103861	0.04809355000629821
558	103862	0.08181551468725215
559	103865	0.07676991080494602
560	103870	0.055398910901905594
561	103876	0.07976569985605177
562	103891	0.13651857068823312
563	103908	0.06685224224090582
564	103914	0.07500160814807162
565	103918	0.0894261799918075
566	103940	0.08696832231033311
567	103963	0.10978923455355415
568	103966	0.09457564074096497
569	103971	0.10734564662376224
570	103980	0.09385213621488818
571	103984	0.06219227126030458
572	103985	0.07061595706905754
573	103998	0.11460006603910951
574	104019	0.07015384677853441
575	104026	0.07686914393573406
576	104035	0.1048824974054798
577	104044	0.06609295009992226
578	104045	0.08855353502483966
579	104047	0.08831986451753251
580	104051	0.05739863968744968
581	104058	0.06996872428601204
582	104063	0.06327999050549155
583	104066	0.08397336680350367
584	104087	0.04549565276223178
585	104089	0.08112818500509894
586	104095	0.06677230197097678
587	104098	0.10592279444250514
588	104104	0.05238926249706437
589	104110	0.08812428239277706
590	104120	0.06705535536015131
591	104122	0.05449130943546244
592	104131	0.07980279838641764
593	104132	0.09698400743332515
594	104135	0.05498975394385104
595	104136	0.08254564360525306
596	104149	0.07812919074960059
597	104150	0.07252979180970982
598	104156	0.0871436161825768
599	104165	0.09763738735153306
600	104175	0.07642358109089349
601	104179	0.10387570451736812
602	104184	0.07980864357195629
603	104206	0.06115872665719313
604	104216	0.09001984710075098
605	104230	0.13268367823646549
606	104257	0.04765621037707323
607	104272	0.04946469169521841
608	104273	0.08537900281286183
609	104278	0.04575605947013906
610	104294	0.09167064153596229
611	104295	0.07949074389886583
612	104297	0.06709660333525111
613	104298	0.09637948430084842
614	104308	0.09666298673883171
615	104318	0.07708092104448731
616	104319	0.06134732037090015
617	104320	0.10995591774377338
618	104327	0.10448139355961508
619	104334	0.08588590152365415
620	104344	0.09926307075995493
621	104350	0.06901321740486592
622	104351	0.08419389758125036
623	104354	0.09916636586730451
624	104369	0.10640640879661489
625	104376	0.08915563088326005
626	104381	0.07662306852083439
627	104384	0.08665724323374413
628	104391	0.05433193480964492
629	104394	0.09392361937920654
630	104398	0.11163829607227074
631	104402	0.07227697037046378
632	104408	0.06715013741682226
633	104409	0.054336205848191904
634	104410	0.11887328466512019
635	104412	0.06607750613149735
636	104417	0.0922080865553474
637	104424	0.07829935307288159
638	104426	0.05701902241974187
639	104435	0.07009297362312791
640	104445	0.07199249426305426
641	104458	0.04817544317867534
642	104460	0.08271822123414982
643	104466	0.07273748495301564
644	104472	0.1075532370240996
645	104473	0.0969894661064642
646	104479	0.05018193425327286
647	104480	0.067002964267231
648	104482	0.10681257930883563
649	104499	0.04837037484309785
650	104501	0.04813262738728021
651	104502	0.07118139911475134
652	104506	0.07898531489210964
653	104510	0.05544054663559206
654	104512	0.06405498097282329
655	104520	0.1146869482026823
656	104528	0.10444618707447367
657	104529	0.08882889692317304
658	104541	0.08650172282736361
659	104578	0.06149475976774589
660	104584	0.07716680683203532
661	104588	0.09265384624664456
662	104602	0.07502967511363297
663	104610	0.05514237109742976
664	104611	0.08064815957864341
665	104618	0.10088367805541633
666	104620	0.07833209027662477
667	104622	0.0547146128947346
668	104624	0.056920525613823734
669	104625	0.09041492956795216
670	104634	0.12265860627777374
671	104639	0.09326702121389252
672	104646	0.06924742118928018
673	104647	0.07016060879228062
674	104652	0.056250517223772174
675	104670	0.0728493403524225
676	104677	0.06448257470163943
677	104685	0.09732269820642894
678	104691	0.0855559008472712
679	104696	0.06462468270769711
680	104699	0.053659825487109875
681	104712	0.10691940508984187
682	104714	0.07700573758524656
683	104717	0.0779353304378469
684	104718	0.07301210621608391
685	104740	0.07210774798322431
686	104741	0.0881472846214193
687	104743	0.0440084872808054
688	104744	0.09183135678600056
689	104747	0.09103064363479853
690	104767	0.07853168352086301
691	104772	0.16505805831858508
692	104776	0.12037610244762256
693	104779	0.05970544351455228
694	104814	0.07959848001340315
695	104815	0.07506824988021131
696	104830	0.09272384265995817
697	104831	0.10394933100518805
698	104833	0.09667620789429768
699	104839	0.06562042783909446
700	104840	0.07752745873485012
701	104860	0.09200129676158558
702	104861	0.049222253261728535
703	104866	0.0780730846632757
704	104870	0.06140532244916547
705	104877	0.08732109012356791
706	104878	0.05428899373767478
707	104879	0.07075627894224017
708	104880	0.0837559149228799
709	104899	0.08013004475361006
710	104906	0.05025487018633577
711	104907	0.10353246227466299
712	104913	0.07998710924477256
713	104916	0.09979527677441892
714	104921	0.08704498893309442
715	104930	0.073895334765068
716	104931	0.08943895544881125
717	104936	0.09173679927531599
718	104937	0.08293405276775122
719	104942	0.07512309591245689
720	104943	0.0727768350001609
721	104969	0.09204351666879532
722	104972	0.12702871104358487
723	104988	0.0872142998918774
724	105013	0.08759629029806933
725	105015	0.084761721012285
726	105019	0.06546570617583203
727	105027	0.0741668840140021
728	105030	0.08711431263242951
729	105035	0.1431836981684259
730	105041	0.056984218186059345
731	105051	0.11162286250336687
732	105056	0.0600066404684933
733	105067	0.1601526161550418
734	105071	0.10026425502779526
735	105072	0.05651765859277294
736	105074	0.11747683158108868
737	105091	0.10242456058467739
738	105101	0.06805503287237744
739	105103	0.0786706659521177
740	105134	0.08514298583393434
741	105139	0.08463519692848923
742	105142	0.11489389956019266
743	105146	0.08698419185446546
744	105163	0.08045623334916623
745	105168	0.10241655684349393
746	105172	0.046891305246296935
747	105176	0.11609196240047046
748	105195	0.07389561003858536
749	105196	0.12421990898801857
750	105197	0.05307327654337581
751	105203	0.0769075388871699
752	105223	0.08466030714781515
753	105227	0.07777216963282729
754	105228	0.05753268247461437
755	105230	0.08836420984931657
756	105231	0.11699554102664918
757	105239	0.07302854376463937
758	105242	0.0914722653053543
759	105244	0.073615518350993
760	105245	0.10217804929800627
761	105248	0.05204885312182984
762	105249	0.07704395232955444
763	105266	0.11205786305260772
764	105271	0.11104363880048614
765	105276	0.09698979649066039
766	105282	0.09436378022367058
767	105292	0.07286600674325165
768	105297	0.0437068173118065
769	105332	0.10494044725261199
770	105333	0.07104644875049972
771	105343	0.05620907508141157
772	105344	0.04886466401067275
773	105345	0.10709685351173819
774	105357	0.08655414901782202
775	105359	0.08007673227691056
776	105366	0.07160119372959062
777	105367	0.08724605116215065
778	105370	0.04262529352606901
779	105377	0.08602028568073684
780	105390	0.07827144657479507
781	105399	0.061385246937946045
782	105403	0.06989771338856181
783	105404	0.07813257496576852
784	105414	0.06634397258274158
785	105417	0.07864180869519335
786	105425	0.12407639444179672
787	105452	0.06662782829984969
788	105454	0.0911815971421575
789	105456	0.10755537416467226
790	105470	0.09073928047745064
791	105471	0.05087383313689181
792	105483	0.07737073110610879
793	105493	0.09431517885213778
794	105508	0.11411842702420903
795	105514	0.0921575362459805
796	105515	0.049196009954491395
797	105528	0.12463775081243184
798	105529	0.06048296966716893
799	105531	0.06222280454871383
800	105532	0.06720996750073839
801	105558	0.04560818315127201
802	105574	0.07895969991409597
803	105578	0.05328852528346765
804	105584	0.12920935059703428
805	105595	0.10243959543853515
806	105617	0.0866550261308786
807	105618	0.06939395432545235
808	105621	0.07096452761030349
809	105625	0.07460101494272489
810	105629	0.0798354199182141
811	105630	0.05868034937731093
812	105634	0.05531957044238527
813	105635	0.08903984405367205
814	105641	0.09354441806239056
815	105647	0.09356183585808639
816	105648	0.07772405303985737
817	105655	0.05518259462491798
818	105657	0.05770842660142727
819	105672	0.09816400633986745
820	105678	0.07697518936893318
821	105682	0.06983240342971185
822	105691	0.08396991326706034
823	105692	0.0747852261096201
824	105706	0.1080234427520182
825	105712	0.09037312892695334
826	105720	0.0841294221531068
827	105734	0.07399926336976075
828	105735	0.0824939268268552
829	105736	0.07893697293467668
830	105737	0.05690644244565179
831	105738	0.11426909126242092
832	105740	0.10675223091407762
833	105744	0.052941260186105496
834	105747	0.09170507248927527
835	105749	0.09874375319959544
836	105754	0.07971461344243333
837	105758	0.058138139963942764
838	105760	0.08144084994316934
839	105767	0.07199715776794452
840	105784	0.10239997241788985
841	105791	0.07604603956585923
842	105802	0.07806817150113174
843	105807	0.11890050832409567
844	105809	0.06412322620906061
845	105816	0.0868396654135682
846	105817	0.0536186475444096
847	105824	0.11578249418213062
848	105832	0.09306574024680936
849	105856	0.07021080158867278
850	105865	0.06950354907973551
851	105899	0.07255314137926647
852	105906	0.04625538952578518
853	105916	0.07989216146946822
854	105923	0.0968692063813121
855	105937	0.08515276576342584
856	105965	0.05504840476357334
857	105966	0.07846921603055143
858	105968	0.0641162991352842
859	105973	0.07382093011034922
860	105976	0.09967602146890928
861	105978	0.057448999606338515
862	105979	0.06804574627493365
863	105991	0.09033365352775317
864	105998	0.07653430994635148
865	105999	0.08507475621088677
866	106000	0.08549869433513918
867	106001	0.09206964428039627
868	106010	0.07061965523969256
869	106011	0.08452234322169101
870	106013	0.10570509322338068
871	106015	0.06928182070949876
872	106026	0.05800357732052978
873	106032	0.05810335817025863
874	106035	0.08554900202023857
875	106040	0.07962207222874465
876	106041	0.11432635030729028
877	106044	0.051551085799298575
878	106053	0.09239155317789609
879	106054	0.05951002567675839
880	106065	0.1068130124949178
881	106081	0.0679762570779609
882	106083	0.07196031190752915
883	106087	0.08185824682427803
884	106090	0.08409835658406621
885	106101	0.041875326793656575
886	106102	0.10802299673957179
887	106109	0.07147766159552967
888	106116	0.06603652957173427
889	106150	0.06339511005474928
890	106155	0.1487534723311553
891	106166	0.07877679752918146
892	106176	0.07981216167099504
893	106189	0.06349907517588398
894	106199	0.10650952342063875
895	106205	0.08473299322529226
896	106206	0.07532291672018947
897	106211	0.07488601120243177
898	106214	0.05789575692148375
899	106216	0.07518527593915154
900	106217	0.08688113552205194
901	106225	0.07440226326028614
902	106249	0.05832577579436229
903	106256	0.06499466598971311
904	106258	0.06389665506532305
905	106261	0.09353254145065146
906	106262	0.1059475036699936
907	106264	0.0543294741737345
908	106271	0.09403485002241468
909	106276	0.06963051131980162
910	106277	0.08315983123534372
911	106286	0.09900457075895527
912	106293	0.05703866687818069
913	106295	0.0654707733726587
914	106296	0.08653562560876404
915	106297	0.11653856553912766
916	106298	0.0821064894111568
917	106311	0.07020216153346817
918	106314	0.10123748289480418
919	106320	0.10839570304073025
920	106334	0.09037551871040476
921	106346	0.061595852268605034
922	106347	0.06643440087004666
923	106349	0.07403973024632814
924	106354	0.09670474314882316
925	106360	0.04930258189625856
926	106373	0.0775612241943447
927	106377	0.06057672196618869
928	106386	0.09643018204493663
929	106387	0.09546760660197348
930	106391	0.04791604715903674
931	106401	0.11534307472994278
932	106411	0.10413163319237959
933	106413	0.10517815734513063
934	106426	0.0871627267963004
935	106427	0.06428239488114941
936	106428	0.12110338413774248
937	106434	0.08694573403761674
938	106438	0.08459218018651846
939	106440	0.090235457723321
940	106441	0.05950837153011838
941	106452	0.10991109032969229
942	106453	0.07379702310145277
943	106454	0.08248862721491797
944	106457	0.086128350458993
945	106484	0.061597864952884246
946	106488	0.13809182155454439
947	106491	0.07175570274915308
948	106514	0.07781189228908258
949	106527	0.08030960634592753
950	106528	0.06587986346456427
951	106529	0.046258565775661314
952	106534	0.10205292350130118
953	106550	0.09941711173448374
954	106577	0.07031467850020842
955	106585	0.11929289124506971
956	106590	0.050996001234001054
957	106607	0.06445338056006646
958	106610	0.0939440126225284
959	106611	0.08457001404367402
960	106612	0.11027821825072896
961	106624	0.05627483047979617
962	106631	0.06629615578455292
963	106647	0.15672317040422187
964	106660	0.11165681076700407
965	106674	0.07746183355932279
966	106687	0.06056746841672972
967	106712	0.08469393260468619
968	106713	0.06622210343048655
969	106717	0.07045275788860496
970	106720	0.09256993881724028
971	106721	0.08394106244610455
972	106724	0.07712528042967973
973	106735	0.09744219969032229
974	106739	0.07203231939529296
975	106740	0.06803904445705108
976	106754	0.06900909900237899
977	106760	0.13184601684257174
978	106761	0.08837587149433776
979	106784	0.08764315759909293
980	106787	0.07494219849462803
981	106797	0.06539505093162729
982	106798	0.06412784700138457
983	106802	0.10818243038339581
984	106803	0.0903529836178934
985	106804	0.13596385747359527
986	106805	0.06918606387416106
987	106810	0.11651160622820515
988	106812	0.08573970857173197
989	106813	0.05503240484276311
990	106817	0.06318598907098621
991	106822	0.08782992751277521
992	106823	0.07885970944853225
993	106827	0.056667233206025784
994	106841	0.06118636741195463
995	106851	0.07577944635261356
996	106852	0.0890321056404299
997	106853	0.1341362719598231
